peptide	countNS	countWS
GO:0004365	399	517
GO:0008655	94	122
GO:0044206	94	122
GO:0032262	94	122
GO:0010138	94	122
GO:0043097	94	122
GO:1901136	229	296
GO:0015711	385	495
GO:0051649	529	679
GO:0046907	529	679
GO:1901068	289	371
GO:0006855	102	131
GO:0034637	525	673
GO:0016032	152	195
GO:0031968	88	113
GO:0006508	1268	1623
GO:0009435	96	123
GO:0003700	446	570
GO:0008653	152	194
GO:0044264	560	714
GO:0009103	152	194
GO:0019904	429	547
GO:0004176	191	243
GO:0009147	189	240
GO:0061695	193	245
GO:0016861	251	317
GO:0016832	406	512
GO:0042451	357	450
GO:0046129	357	450
GO:0045892	196	247
GO:0098754	375	472
GO:0006820	423	532
GO:0000271	560	704
GO:0031564	117	147
GO:0031554	117	147
GO:0051128	713	894
GO:0042278	416	521
GO:0008233	1258	1575
GO:0006457	1715	2146
GO:0044455	219	274
GO:0048522	1630	2036
GO:0070011	1245	1555
GO:0098800	219	273
GO:0022603	545	679
GO:0009084	441	549
GO:0016668	298	371
GO:0034605	600	745
GO:0043467	248	308
GO:0046942	340	422
GO:0015849	340	422
GO:0098869	375	465
GO:1990748	375	465
GO:0016209	375	465
GO:0001130	158	196
GO:0040017	203	251
GO:0048518	1710	2108
GO:0051084	628	774
GO:0051085	628	774
GO:0008959	159	196
GO:0016868	409	503
GO:1901070	285	350
GO:0005759	571	701
GO:0009579	370	453
GO:0006886	336	411
GO:0009266	1405	1715
GO:0098657	286	349
GO:0019205	192	234
GO:0098805	160	195
GO:0043173	272	331
GO:0006167	223	271
GO:0046033	223	271
GO:0040012	210	255
GO:0009842	141	171
GO:0140096	1896	2294
GO:0006605	330	399
GO:0016772	2997	3620
GO:0045454	510	615
GO:0008360	513	618
GO:0022604	513	618
GO:0000287	3000	3609
GO:0034309	192	231
GO:0005524	8100	9736
GO:0030554	8155	9799
GO:0044421	726	872
GO:0000302	325	390
GO:0032559	8118	9736
GO:0006739	203	243
GO:0009112	466	556
GO:0070013	677	807
GO:0031974	677	807
GO:0043233	677	807
GO:0046916	376	448
GO:0098588	167	199
GO:0034470	587	698
GO:0006879	376	446
GO:0010033	997	1182
GO:0006555	173	205
GO:0051247	492	582
GO:0032270	492	582
GO:0015318	921	1088
GO:0050793	597	703
GO:0042623	1870	2201
GO:0008237	674	793
GO:0016796	231	271
GO:0019219	1368	1604
GO:0055072	391	458
GO:0005975	5223	6114
GO:0055076	395	462
GO:0006753	5907	6851
GO:1901137	6328	7331
GO:0009117	5906	6842
GO:0034654	6817	7888
GO:0046037	274	317
GO:0009628	1730	1999
GO:0019438	7399	8540
GO:0032774	1024	1181
GO:1901135	7355	8479
GO:1903506	1049	1209
GO:2001141	1049	1209
GO:0045935	354	408
GO:0090501	256	295
GO:0004540	256	295
GO:0098798	238	274
GO:0006541	519	597
GO:0009991	899	1034
GO:0045261	469	539
GO:0051252	1055	1211
GO:0005886	6086	6979
GO:0018193	640	734
GO:0015078	588	673
GO:0055086	6664	7617
GO:0019693	5648	6420
GO:1901362	7584	8608
GO:0009165	5320	6037
GO:0008144	9900	11232
GO:0001101	408	463
GO:0006351	727	824
GO:0097659	727	824
GO:1901293	5331	6039
GO:0140098	2842	3219
GO:0035639	10749	12145
GO:0048646	658	743
GO:0034220	1152	1300
GO:0044270	3267	3685
GO:0018130	7525	8480
GO:0015075	982	1106
GO:0044183	793	892
GO:0098660	734	825
GO:0004527	331	372
GO:0051186	5241	5873
GO:0009259	5332	5973
GO:0006793	7804	8737
GO:0016725	326	365
GO:0046390	5210	5831
GO:0017076	10967	12265
GO:0046700	3199	3576
GO:0032555	10930	12202
GO:0016887	2590	2890
GO:0016051	1730	1930
GO:0042626	966	1076
GO:0043492	966	1076
GO:0022853	660	735
GO:0019829	660	735
GO:0042625	660	735
GO:0019319	991	1103
GO:0098662	726	808
GO:0009260	5058	5626
GO:0006094	990	1100
GO:0050794	4507	5007
GO:0006796	7647	8488
GO:0034062	666	739
GO:0097747	666	739
GO:0003899	666	739
GO:0016853	2222	2465
GO:0043412	1401	1554
GO:0065008	2706	2997
GO:0090407	5989	6630
GO:0071310	888	983
GO:0006163	5139	5687
GO:0006090	3446	3811
GO:0016835	1243	1374
GO:0009150	5060	5583
GO:0006260	585	644
GO:0006633	621	683
GO:0016667	405	445
GO:0005515	8309	9127
GO:0019637	6897	7570
GO:0006164	4865	5332
GO:0098655	877	961
GO:0072521	5386	5900
GO:0006139	10874	11894
GO:0009152	4788	5236
GO:0010468	2125	2312
GO:0046364	1026	1116
GO:0015986	560	609
GO:0015985	560	609
GO:0046933	560	609
GO:0044769	560	609
GO:0016836	1237	1345
GO:0042592	1183	1286
GO:0046872	12525	13598
GO:0019439	3310	3593
GO:0016874	3335	3619
GO:0030154	741	804
GO:0004518	472	512
GO:0065007	5775	6256
GO:0050789	4778	5173
GO:0072522	5035	5446
GO:0010035	846	915
GO:0043169	12667	13687
GO:0006732	4720	5100
GO:0051188	4291	4632
GO:0033178	521	562
GO:0140101	1895	2043
GO:0019725	1069	1152
GO:1901361	3332	3587
GO:0016070	3372	3627
GO:0003677	2155	2311
GO:0016787	8591	9209
GO:0006396	754	807
GO:0008610	1108	1185
GO:0008324	815	871
GO:0006006	1952	2085
GO:0015077	655	698
GO:0008270	2032	2163
GO:0031326	1831	1949
GO:0046983	669	712
GO:0022890	768	816
GO:0009108	4010	4256
GO:0043177	790	837
GO:0043531	764	808
GO:0031406	790	832
GO:0046483	12241	12890
GO:0009889	1858	1949
GO:0034660	2240	2337
GO:0042221	2881	3004
GO:0005996	2189	2282
GO:0009605	1252	1305
GO:2000112	1628	1696
GO:0090304	4323	4502
GO:0006464	1118	1164
GO:0036211	1118	1164
GO:0032553	12246	12729
GO:0019318	2133	2217
GO:0044249	21268	22087
GO:0043167	21912	22750
GO:0015405	1049	1089
GO:0097367	12761	13235
GO:0006399	1907	1973
GO:1901360	12611	13029
GO:0006725	12430	12841
GO:0016817	5357	5527
GO:0016818	5357	5527
GO:0016462	5351	5516
GO:0009058	22151	22826
GO:1901576	22091	22747
GO:1901265	14828	15246
GO:0000166	14828	15246
GO:0017111	5153	5282
GO:0036094	17405	17644
GO:1901566	18134	18265
GO:0005488	31494	31614
GO:0043170	15886	15903
GO:0016020	9479	9404
GO:0016740	7717	7648
GO:0044271	17991	17800
GO:0043168	14986	14803
GO:1901363	24069	23545
GO:0097159	24070	23545
GO:0034641	21157	20658
GO:0005737	18512	18075
GO:0044424	27845	27055
GO:0003824	31377	30275
GO:0044464	33861	32125
GO:0008150	51349	47877
GO:0009987	35687	32999
GO:0044238	30938	28395
GO:0044267	11455	10408
GO:1901564	25371	22967
GO:0044237	32341	29166
GO:0006412	10315	9237
GO:0006518	10467	9371
GO:0043043	10321	9240
GO:1990904	5776	5165
GO:0003676	11155	9968
unknowncmp	16813	14848
GO:0005840	5677	5001
GO:0003735	5685	5008
GO:0032991	10399	9156
GO:0044444	17520	15327
GO:0043226	9036	7903
GO:0043229	9004	7844
GO:0050896	5731	4988
GO:0044281	19000	16474
GO:0043232	6541	5647
GO:0043228	6544	5648
GO:0044446	5562	4793
GO:0031224	2817	2426
GO:0044422	5589	4794
GO:0019843	3941	3379
GO:0071705	1908	1634
GO:0043227	3022	2578
GO:0003723	8552	7293
GO:0043604	12102	10301
GO:0016491	7880	6707
GO:0006950	3863	3287
GO:0043603	13174	11166
GO:0005198	6058	5131
GO:0043231	2978	2520
unknownprc	9092	7667
GO:0016021	2787	2329
GO:0016903	1761	1471
GO:0005739	2268	1890
GO:0046677	1813	1505
GO:0051716	2146	1763
GO:0033554	1568	1288
GO:0006812	1784	1453
GO:1902494	2281	1857
GO:0006790	2641	2148
GO:0010629	790	642
unknownfun	9654	7845
GO:0015672	1193	964
GO:0044425	4524	3656
GO:0034622	1107	894
GO:0005829	9498	7648
GO:0043933	1845	1485
GO:0006810	5477	4381
GO:0015031	1402	1119
GO:0000027	425	337
GO:0006730	468	371
GO:0048519	1554	1231
GO:0006811	2708	2142
GO:0016743	436	344
GO:0050662	4715	3722
GO:0071806	442	348
GO:0006082	14510	11411
GO:0032268	1205	945
GO:0051246	1206	945
GO:0043436	14285	11192
GO:0008135	2653	2072
GO:0022607	2100	1636
GO:0019752	14175	11029
GO:0051707	372	289
GO:0055085	3581	2783
GO:0048037	7132	5525
GO:0044434	1127	871
GO:0044435	1127	871
GO:0051234	5685	4390
GO:0044445	3978	3055
GO:0015833	1467	1126
GO:0010243	403	309
GO:0051179	5729	4390
GO:0009532	769	589
GO:0009570	769	589
GO:0030145	431	330
GO:0005506	1739	1332
GO:0015036	310	235
GO:0032787	6830	5176
GO:0007155	506	383
GO:0006414	2451	1855
GO:0015934	2110	1595
GO:0003746	2449	1851
GO:0016620	1705	1287
GO:0044391	3948	2971
GO:0044248	7243	5446
GO:0042886	1534	1153
GO:1901575	7830	5876
GO:0009056	8014	6012
GO:0006566	523	392
GO:0015935	1838	1376
GO:0055114	9908	7414
GO:1901654	300	224
GO:0006591	695	517
GO:0030001	1325	984
GO:1901615	1288	956
GO:0006575	471	349
GO:1990204	488	361
GO:0006091	6682	4935
GO:0046903	466	343
GO:0042578	253	186
GO:0046490	211	155
GO:0009240	211	155
GO:0019288	211	155
GO:0065003	1672	1229
GO:1901652	226	165
GO:0019842	2816	2052
GO:0044428	381	276
GO:0031419	677	489
GO:0006955	182	131
GO:0097327	232	167
GO:1901653	221	159
GO:0010557	473	340
GO:0006721	218	155
GO:0016114	218	155
GO:2000113	495	351
GO:0019546	219	155
GO:0016829	4543	3220
GO:0031977	232	164
GO:0032984	406	287
GO:0022411	406	287
GO:0006814	863	610
GO:0038024	190	134
GO:0016746	1541	1087
GO:0031976	233	164
GO:0009534	233	164
GO:0032940	415	292
GO:0042401	327	230
GO:0009309	327	230
GO:0098542	278	195
GO:0042645	260	182
GO:0045184	1610	1128
GO:0031984	235	164
GO:0008104	1614	1128
GO:0033036	1614	1128
GO:0042440	268	187
GO:0046148	268	187
GO:0072341	271	189
GO:0051083	243	169
GO:0006402	188	130
GO:0003729	857	593
GO:0044459	1713	1184
GO:0050993	186	128
GO:0050992	186	128
GO:0051745	186	128
GO:0006430	173	119
GO:0004824	173	119
GO:0043335	337	232
GO:0046906	897	615
GO:0051259	396	271
GO:0016747	1501	1024
GO:0008797	137	93
GO:0043200	255	173
GO:0097066	180	122
GO:0006563	323	218
GO:0042398	190	128
GO:0098796	2070	1396
GO:0000275	204	137
GO:0033875	1788	1201
GO:0033865	1788	1201
GO:0034032	1788	1201
GO:0033218	336	225
GO:0006979	1603	1071
GO:0034613	363	242
GO:0070727	363	242
GO:0006417	874	583
GO:0006520	8234	5487
GO:0034248	877	584
GO:0010608	882	586
GO:0006637	1760	1167
GO:0035383	1760	1167
GO:0033387	266	176
GO:0004586	266	176
GO:0016812	156	103
GO:0002376	233	154
GO:0009306	324	214
GO:0002790	324	214
GO:0048856	560	369
GO:1901681	1064	701
GO:0051087	351	231
GO:0050667	286	188
GO:0005634	711	467
GO:0030261	279	183
GO:0006323	279	183
GO:0006066	1128	739
GO:0009416	115	75
GO:0006595	319	208
GO:0008216	315	205
GO:0008295	315	205
GO:0003006	366	237
GO:0009892	1239	803
GO:0000096	687	445
GO:0006596	317	205
GO:0006487	155	100
GO:0042558	406	261
GO:0098857	184	118
GO:0098589	184	118
GO:0045121	184	118
GO:0000156	97	62
GO:0001889	248	159
GO:0048732	248	159
GO:0000097	410	263
GO:0007007	182	116
GO:0007006	182	116
GO:0042407	182	116
GO:0043536	182	116
GO:0043535	182	116
GO:0042287	182	116
GO:0042288	182	116
GO:0006760	406	259
GO:0051536	2621	1672
GO:0051540	2622	1672
GO:2000147	189	120
GO:0051272	189	120
GO:0030334	189	120
GO:0030335	189	120
GO:0010632	189	120
GO:0010634	189	120
GO:0010594	189	120
GO:0010595	189	120
GO:0070085	202	128
GO:0044272	2015	1279
GO:0010605	1154	732
GO:0004654	152	96
GO:0098760	171	108
GO:0098761	171	108
GO:0007162	171	108
GO:0030004	171	108
GO:0001525	171	108
GO:0009631	171	108
GO:1905242	171	108
GO:0001649	171	108
GO:1904643	171	108
GO:0006885	171	108
GO:0051453	171	108
GO:0010042	171	108
GO:0006933	171	108
GO:0030641	171	108
GO:0055067	171	108
GO:0030228	171	108
GO:0006084	1547	979
GO:2000145	200	126
GO:0051270	200	126
GO:1903508	175	110
GO:0045893	175	110
GO:1902680	175	110
GO:0005102	191	120
GO:0006428	158	99
GO:0004822	158	99
GO:0016814	209	131
GO:0071345	198	124
GO:0034097	198	124
GO:0016628	230	144
GO:0044462	2135	1337
GO:0051254	180	112
GO:0098803	219	136
GO:1902495	721	448
GO:1990351	721	448
GO:0022625	1796	1113
GO:0030155	175	108
GO:0048513	259	160
GO:0051539	2525	1562
GO:0004615	114	70
GO:0009328	93	57
GO:0010558	664	409
GO:0043565	265	163
GO:0022618	971	593
GO:0046653	404	245
GO:0002181	235	142
GO:0006629	2787	1688
GO:0006952	343	207
GO:1901605	5796	3501
GO:0007005	274	165
GO:0031327	686	411
GO:0009890	690	413
GO:0071826	1098	656
GO:0015293	83	49
GO:0045472	189	112
GO:2001295	124	73
GO:2001293	124	73
GO:0043413	185	109
GO:0006486	185	109
GO:0042255	136	80
GO:0016830	2154	1268
GO:0043023	98	57
GO:0033866	1503	879
GO:0034030	1503	879
GO:0034033	1503	879
GO:0048523	1189	694
GO:0009064	2461	1433
GO:0050660	1075	624
GO:0002119	161	93
GO:0002164	161	93
GO:0098562	118	68
GO:0009898	118	68
GO:0051235	137	79
GO:0098797	1055	611
GO:0005978	186	107
GO:0042559	181	104
GO:0022803	644	371
GO:0015267	644	371
GO:0043648	2197	1264
GO:0071616	1475	847
GO:0035384	1475	847
GO:0005509	556	319
GO:0006085	1351	774
GO:0046683	97	55
GO:0014074	97	55
GO:0009396	181	103
GO:0051591	97	55
GO:0008187	129	73
GO:0008266	129	73
GO:0009446	310	176
GO:0072329	540	306
GO:0009445	311	176
GO:1901616	664	376
GO:0015291	121	68
GO:0044255	2498	1411
GO:0005747	130	73
GO:0008861	408	230
GO:0045271	132	74
GO:0009295	586	329
GO:1903008	138	77
GO:0043546	110	61
GO:0097458	107	59
GO:0016407	1004	557
GO:0098533	675	374
GO:0043190	675	374
GO:1904949	688	381
GO:0009069	720	398
GO:0070181	171	94
GO:0009071	153	84
GO:0031469	106	58
GO:0009113	226	124
GO:0097164	513	282
GO:0036442	278	152
GO:0035999	376	205
GO:0031324	924	502
GO:0030964	137	74
GO:0051336	219	118
GO:0051172	897	484
GO:0044273	49	26
GO:0005977	238	128
GO:0006112	238	128
GO:0046184	151	81
GO:0016831	1261	679
GO:0003727	137	73
GO:0016878	70	37
GO:0019400	550	293
GO:0016840	586	312
GO:0009317	108	57
GO:0016877	71	37
GO:0050308	73	38
GO:0019203	73	38
GO:0019867	1728	906
GO:0022627	1240	649
GO:0030976	1006	526
GO:0000041	364	190
GO:0006448	49	25
GO:0045900	49	25
GO:0008878	49	25
GO:0016625	933	483
GO:0042597	1862	962
GO:0030288	823	424
GO:0006071	550	283
GO:0042132	67	34
GO:0009314	291	149
GO:0008776	213	108
GO:0051289	221	112
GO:0019213	58	29
GO:0046654	178	90
GO:0051260	224	113
GO:0009653	345	174
GO:0006567	462	232
GO:0009066	1635	821
GO:0015288	560	280
GO:0022829	560	280
GO:0019238	198	98
GO:0046961	277	136
GO:0016645	198	97
GO:0016646	198	97
GO:0032988	129	63
GO:0009617	223	109
GO:0009375	38	18
GO:0046164	660	321
GO:0019164	933	453
GO:0042742	222	107
GO:1990391	51	24
GO:0006086	979	470
GO:0016208	101	48
GO:0009615	49	23
GO:0051093	45	21
GO:0019751	751	358
GO:0071941	1180	557
GO:0048027	86	40
GO:0006974	606	284
GO:0042995	245	114
GO:0044106	668	311
GO:0050790	456	212
GO:0016882	115	53
GO:0016999	2551	1186
GO:0000470	111	51
GO:0019344	260	120
GO:0016722	122	56
GO:0016655	92	42
GO:0006576	668	308
GO:0009279	1658	764
GO:0016627	867	398
GO:0009308	679	311
GO:0004611	236	107
GO:0004124	241	109
GO:0019405	206	93
GO:0022900	2557	1157
GO:0051103	30	13
GO:0006288	30	13
GO:0006266	30	13
GO:0016886	30	13
GO:0003935	30	13
GO:0003909	30	13
GO:0003911	30	13
GO:0006535	243	109
GO:0016781	161	72
GO:0071248	90	40
GO:0071281	90	40
GO:0051053	59	26
GO:0090150	246	110
GO:0017001	195	87
GO:0032989	182	81
GO:0009055	1516	678
GO:0072657	247	110
GO:0051187	151	67
GO:0009060	44	19
GO:0005758	141	62
GO:0031970	141	62
GO:0042743	137	60
GO:0042744	137	60
GO:0006421	74	32
GO:0004816	74	32
GO:0019563	206	90
GO:0043024	65	28
GO:0002682	81	35
GO:0009441	31	13
GO:0030272	100	43
GO:0006631	1936	842
GO:0042646	181	78
GO:0042644	181	78
GO:0000028	408	176
GO:0020037	168	72
GO:0042135	94	40
GO:0098552	269	115
GO:0033818	39	16
GO:0043545	44	18
GO:0051189	44	18
GO:0006777	44	18
GO:0019720	44	18
GO:0000104	217	91
GO:0004477	156	65
GO:0000002	80	33
GO:0046295	30	12
GO:0004738	924	386
GO:0008198	122	50
GO:0051262	291	120
GO:0016841	475	193
GO:0047661	41	16
GO:0036361	41	16
GO:0010181	1316	527
GO:0034656	24	9
GO:0051338	39	15
GO:0019284	24	9
GO:0009164	24	9
GO:0052738	34	13
GO:0005929	112	44
GO:0000018	47	18
GO:0045910	47	18
GO:0070370	80	31
GO:0071218	80	31
GO:0010286	80	31
GO:0051788	80	31
GO:0005635	80	31
GO:0042717	121	47
GO:0080146	121	47
GO:0006771	68	26
GO:0042726	68	26
GO:0042727	68	26
GO:0009231	68	26
GO:0000902	173	67
GO:0044282	4941	1915
GO:0106044	30	11
GO:0106046	30	11
GO:0036529	30	11
GO:0036525	30	11
GO:0045947	30	11
GO:1903189	30	11
GO:0036524	30	11
GO:0002252	77	29
GO:0034603	883	339
GO:0043873	883	339
GO:0050243	883	339
GO:0008406	111	42
GO:0048598	111	42
GO:0030421	111	42
GO:0007588	111	42
GO:0042755	111	42
GO:0040039	111	42
GO:0007631	111	42
GO:0040024	111	42
GO:0043050	111	42
GO:0097730	111	42
GO:0005991	80	30
GO:0046174	487	185
GO:0006308	41	15
GO:0004488	154	58
GO:0042127	28	10
GO:0015157	28	10
GO:0015154	28	10
GO:0016833	123	46
GO:0004791	73	27
GO:0045333	1199	452
GO:0048608	113	42
GO:0034311	257	96
GO:0042844	255	95
GO:0019098	114	42
GO:0007617	114	42
GO:0010212	66	24
GO:0004069	50	18
GO:0016638	866	321
GO:0009399	1018	377
GO:0006959	26	9
GO:0016855	45	16
GO:0051603	75	27
GO:0016966	108	39
GO:0015772	29	10
GO:0015766	29	10
GO:0043464	40	14
GO:0006446	32	11
GO:0052646	134	48
GO:0006072	134	48
GO:0046400	35	12
GO:0019294	35	12
GO:0048609	121	43
GO:0051143	255	91
GO:0042846	255	91
GO:0034313	255	91
GO:0070413	80	28
GO:0070414	80	28
GO:0001319	80	28
GO:0035617	80	28
GO:0034975	80	28
GO:0034399	80	28
GO:0072380	80	28
GO:0072379	80	28
GO:0008081	114	40
GO:0019068	84	29
GO:0044242	511	179
GO:0098809	36	12
GO:1901565	4134	1450
GO:0050728	19	6
GO:0050727	19	6
GO:0006836	19	6
GO:0051095	42	14
GO:0003941	42	14
GO:0008134	217	75
GO:0016989	169	58
GO:0003712	169	58
GO:0003714	169	58
GO:0009065	1270	440
GO:0030260	25	8
GO:0046718	25	8
GO:1904981	25	8
GO:0051806	25	8
GO:0051828	25	8
GO:0044409	25	8
GO:0015768	25	8
GO:0005363	25	8
GO:0015423	25	8
GO:0015422	25	8
GO:0016042	522	180
GO:0002683	54	18
GO:0070403	83	28
GO:0006534	454	156
GO:0016662	144	49
GO:0061024	380	129
GO:0009257	149	50
GO:0009256	149	50
GO:0004329	149	50
GO:0030254	168	56
GO:0071975	168	56
GO:0071977	168	56
GO:0017148	287	96
GO:0034249	290	97
GO:0016477	130	43
GO:0016054	4094	1370
GO:0009061	268	89
GO:0015848	35	11
GO:0015847	38	12
GO:0008930	23	7
GO:0008477	23	7
GO:0030983	44	14
GO:0008782	23	7
GO:0043107	171	56
GO:0048481	144	47
GO:0099402	144	47
GO:0030407	132	43
GO:0030409	132	43
GO:0046395	4091	1347
GO:0006298	45	14
GO:0006553	849	276
GO:0007610	156	50
GO:0002283	73	23
GO:0002263	73	23
GO:0002274	73	23
GO:0002275	73	23
GO:0045321	73	23
GO:0001775	73	23
GO:0002366	73	23
GO:0036230	73	23
GO:0043312	73	23
GO:0042119	73	23
GO:0043299	73	23
GO:0031240	147	47
GO:2000377	30	9
GO:0010165	58	18
GO:0051290	24	7
GO:0018149	24	7
GO:0001533	24	7
GO:0030280	24	7
GO:0090563	24	7
GO:0046982	24	7
GO:1904813	71	22
GO:0016153	159	50
GO:0052047	84	26
GO:0052212	84	26
GO:0004353	567	179
GO:0030490	154	48
GO:0032300	34	10
GO:0008097	50	15
GO:0016408	738	230
GO:0016453	738	230
GO:0120025	169	52
GO:0015451	314	97
GO:0012501	103	31
GO:0008219	103	31
GO:0008615	64	19
GO:0008614	64	19
GO:0042816	71	21
GO:0042819	71	21
GO:0016843	58	17
GO:0036381	58	17
GO:0071949	291	88
GO:0051144	223	67
GO:0006547	513	155
GO:0052803	513	155
GO:0048870	359	108
GO:0006928	359	108
GO:0046405	108	32
GO:0046930	485	146
GO:0050829	155	46
GO:0061436	19	5
GO:0050891	19	5
GO:0001867	19	5
GO:0042730	19	5
GO:0045765	19	5
GO:0009253	49	14
GO:0048871	19	5
GO:0072376	19	5
GO:0033561	19	5
GO:1901342	19	5
GO:0006956	19	5
GO:0006027	49	14
GO:0008745	49	14
GO:0042279	36	10
GO:0005542	148	43
GO:0016639	804	236
GO:0007399	16	4
GO:0048731	16	4
GO:0050480	57	16
GO:0009072	1053	307
GO:0006515	71	20
GO:0019915	30	8
GO:1902769	30	8
GO:0050215	216	62
GO:0009063	3545	1024
GO:0042822	69	19
GO:0042823	69	19
GO:2000766	97	27
GO:1901606	3538	1004
GO:0031424	31	8
GO:0009411	31	8
GO:0070268	31	8
GO:0097588	220	61
GO:0001539	220	61
GO:0071973	220	61
GO:2000765	99	27
GO:0015297	24	6
GO:0034310	150	41
GO:0006026	53	14
GO:0016799	53	14
GO:0045262	177	48
GO:0042439	148	40
GO:1901161	148	40
GO:1901160	148	40
GO:0006580	148	40
GO:0046336	148	40
GO:0016846	297	81
GO:0009062	458	125
GO:0043606	507	138
GO:0006548	507	138
GO:0019557	507	138
GO:0019556	507	138
GO:0052805	507	138
GO:0045095	21	5
GO:0008814	54	14
GO:0006536	1490	405
GO:0015675	102	27
GO:0015846	73	19
GO:0030104	29	7
GO:0001678	14	3
GO:0019543	14	3
GO:0005882	33	8
GO:0099513	33	8
GO:0045254	101	26
GO:1903013	18	4
GO:0006103	56	14
GO:0004590	22	5
GO:0098772	336	86
GO:0050776	65	16
GO:0030234	324	82
GO:0008889	90	22
GO:0062039	19	4
GO:0062040	19	4
GO:0008851	55	13
GO:0003962	15	3
GO:0003993	35	8
GO:0015942	571	141
GO:0015980	2946	725
GO:0070006	85	20
GO:0051248	422	102
GO:0032269	422	102
GO:0000462	147	35
GO:0014823	36	8
GO:0014850	36	8
GO:0042908	32	7
GO:0009349	32	7
GO:0000906	32	7
GO:0042910	32	7
GO:0006826	156	37
GO:0009749	16	3
GO:0009743	16	3
GO:0009746	16	3
GO:0034284	16	3
GO:0009346	101	23
GO:0008815	101	23
GO:0008340	208	48
GO:0042402	336	78
GO:0009310	336	78
GO:0004612	219	50
GO:0019012	12	2
GO:0004112	12	2
GO:0008663	12	2
GO:0031405	21	4
GO:0034023	21	4
GO:0008235	245	54
GO:0044247	53	11
GO:0004015	17	3
GO:0008784	17	3
GO:0031670	22	4
GO:0060359	22	4
GO:0043418	13	2
GO:0008284	13	2
GO:0003725	13	2
GO:0016705	13	2
GO:0006304	51	10
GO:0004397	141	29
GO:0006108	127	26
GO:0019279	18	3
GO:0004076	18	3
GO:0008816	47	9
GO:0080130	33	6
GO:0070546	33	6
GO:0008793	33	6
GO:0006109	82	16
GO:0005980	48	9
GO:0008172	34	6
GO:0016635	180	35
GO:0031329	55	10
GO:0009894	55	10
GO:0009068	1261	243
GO:0006106	56	10
GO:0051238	88	16
GO:0097577	88	16
GO:0006880	88	16
GO:0042262	62	11
GO:0046173	15	2
GO:0019343	15	2
GO:0004602	15	2
GO:0031347	75	13
GO:0033500	65	11
GO:0042593	65	11
GO:0048038	21	3
GO:0004620	10	1
GO:0016782	634	112
GO:0045088	44	7
GO:0005775	44	7
GO:1990823	16	2
GO:1990830	16	2
GO:0004489	16	2
GO:0004844	16	2
GO:0097506	16	2
GO:0009074	807	141
GO:0031232	39	6
GO:0031236	39	6
GO:0010565	22	3
GO:0009350	51	8
GO:0031348	63	10
GO:0004322	110	18
GO:0016724	110	18
GO:0099046	46	7
GO:0009307	46	7
GO:0044355	46	7
GO:0051302	64	10
GO:0034754	11	1
GO:0009597	23	3
GO:0009102	47	7
GO:0099512	77	12
GO:0099080	77	12
GO:0099081	77	12
GO:0004044	11	1
GO:0008920	17	2
GO:0043211	83	13
GO:0016298	11	1
GO:0046459	951	155
GO:0019808	48	7
GO:0019541	379	60
GO:0000746	24	3
GO:0040011	741	117
GO:0016652	18	2
GO:0008746	18	2
GO:0008750	18	2
GO:0030031	50	7
GO:0043005	57	8
GO:0043875	356	54
GO:0005326	12	1
GO:0050136	25	3
GO:0008137	25	3
GO:0016675	45	6
GO:0070689	365	54
GO:0042430	179	26
GO:0006568	179	26
GO:0006586	179	26
GO:0019900	19	2
GO:0004123	19	2
GO:0008177	39	5
GO:0004368	19	2
GO:0071333	13	1
GO:0071331	13	1
GO:0071322	13	1
GO:0071326	13	1
GO:0046327	13	1
GO:1900192	34	4
GO:1900190	34	4
GO:0019401	13	1
GO:0006114	13	1
GO:0050486	13	1
GO:0016901	20	2
GO:0004613	13	1
GO:0016748	42	5
GO:0042084	28	3
GO:0008705	28	3
GO:1901264	94	12
GO:0072529	21	2
GO:0045283	73	9
GO:0015740	44	5
GO:0035578	44	5
GO:0042304	22	2
GO:0034755	22	2
GO:0051055	22	2
GO:0045833	22	2
GO:0045922	22	2
GO:0019217	22	2
GO:0045717	22	2
GO:0005381	22	2
GO:0043649	828	105
GO:0019552	823	103
GO:0006538	828	103
GO:0019670	828	103
GO:0015800	15	1
GO:0015813	15	1
GO:0047324	23	2
GO:1901505	88	10
GO:0016677	40	4
GO:0050140	40	4
GO:0004473	24	2
GO:0004352	553	65
GO:0044780	50	5
GO:0005534	33	3
GO:0004335	33	3
GO:0030258	418	48
GO:0045239	103	11
GO:0009133	60	6
GO:0009138	60	6
GO:0009139	60	6
GO:0009092	193	21
GO:0098712	8	0
GO:0010676	44	4
GO:0005981	44	4
GO:0070265	44	4
GO:0070266	44	4
GO:0032881	44	4
GO:0097300	44	4
GO:0043471	44	4
GO:0043470	44	4
GO:0044781	53	5
GO:0051938	8	0
GO:0045819	44	4
GO:0045824	44	4
GO:0072503	44	4
GO:0072507	44	4
GO:0017013	8	0
GO:0045913	44	4
GO:0070875	44	4
GO:0070873	44	4
GO:0010907	44	4
GO:0006874	44	4
GO:0052863	8	0
GO:0052865	8	0
GO:0055074	44	4
GO:0016529	44	4
GO:0098723	44	4
GO:0031471	17	1
GO:0044449	44	4
GO:0030018	44	4
GO:0030016	44	4
GO:0043292	44	4
GO:0005314	8	0
GO:0005313	8	0
GO:0032052	44	4
GO:0031177	26	2
GO:0034057	8	0
GO:0097617	8	0
GO:0005536	44	4
GO:0008661	8	0
GO:0050114	8	0
GO:0033592	8	0
