id	gos
GO:0005737	GO:0005737
GO:0051603	GO:0051603
GO:0006555	GO:0006555
GO:0006955	GO:0006955
GO:0019299	GO:0019299
GO:1902904	GO:1902904
GO:0006523	GO:0006523
GO:0032065	GO:0032065
GO:0009584	GO:0009584
GO:0005976	GO:0005976
GO:0007020	GO:0007020
GO:0042149	GO:0042149
GO:0042176	GO:0042176
GO:0009411	GO:0009411
GO:0060211	GO:0060211
GO:0010606	GO:0010606
GO:0032511	GO:0032511
GO:0000196	GO:0000196
GO:0018105	GO:0018105
GO:0071902	GO:0071902
GO:0006857	GO:0006857
GO:0005839	GO:0005839
GO:0010494	GO:0010494
GO:0017119	GO:0017119
GO:0005764	GO:0005764
GO:0000439	GO:0000439
GO:0005844	GO:0005844
GO:0005578	GO:0005578
GO:0032040	GO:0032040
GO:0003860	GO:0003860
GO:0043772	GO:0043772
GO:0004401	GO:0004401
GO:0009030	GO:0009030
GO:0008942	GO:0008942
GO:0004638	GO:0004638
GO:0034028	GO:0034028
GO:0036459	GO:0036459
GO:0001540	GO:0001540
GO:0004068	GO:0004068
GO:0043015	GO:0043015
GO:0003949	GO:0003949
GO:0016896	GO:0016896
GO:0004555	GO:0004555
GO:0015426	GO:0015426
GO:0003972	GO:0003972
GO:0008882	GO:0008882
GO:0017038	GO:0017038
GO:0051537	GO:0051537
GO:0051213	GO:0051213
GO:0004814	GO:0004814
GO:0033567	GO:0033567
GO:0006474	GO:0006474
GO:0042742	GO:0042742
GO:0019333	GO:0019333
GO:0006797	GO:0006797
GO:0015675	GO:0015675
GO:0042732	GO:0042732
GO:0010468	GO:0010468
GO:0019632	GO:0019632
GO:0009255	GO:0009255
GO:0019427	GO:0019427
GO:0009294	GO:0009294
GO:0050709	GO:0050709
GO:0006379	GO:0006379
GO:0006893	GO:0006893
GO:0030979	GO:0030979
GO:0048034	GO:0048034
GO:0034605	GO:0034605
GO:0000256	GO:0000256
GO:0006654	GO:0006654
GO:0048017	GO:0048017
GO:0009298	GO:0009298
GO:0051382	GO:0051382
GO:0002939	GO:0002939
GO:0070901	GO:0070901
GO:0030336	GO:0030336
GO:0007162	GO:0007162
GO:0009847	GO:0009847
GO:0019685	GO:0019685
GO:0048814	GO:0048814
GO:0030335	GO:0030335
GO:0001952	GO:0001952
GO:0015995	GO:0015995
GO:0046688	GO:0046688
GO:0015996	GO:0015996
GO:0010304	GO:0010304
GO:0021591	GO:0021591
GO:0034220	GO:0034220
GO:0006809	GO:0006809
GO:0048015	GO:0048015
GO:1902979	GO:1902979
GO:0009966	GO:0009966
GO:0001682	GO:0001682
GO:2000117	GO:2000117
GO:0007595	GO:0007595
GO:0000472	GO:0000472
GO:0000447	GO:0000447
GO:0000480	GO:0000480
GO:0000278	GO:0000278
GO:0008104	GO:0008104
GO:0007017	GO:0007017
GO:0000820	GO:0000820
GO:0034464	GO:0034464
GO:0046695	GO:0046695
GO:0000124	GO:0000124
GO:0035861	GO:0035861
GO:0005847	GO:0005847
GO:0000159	GO:0000159
GO:0008622	GO:0008622
GO:0000808	GO:0000808
GO:0097546	GO:0097546
GO:0034388	GO:0034388
GO:0005762	GO:0005762
GO:0017108	GO:0017108
GO:0004125	GO:0004125
GO:0004140	GO:0004140
GO:0008993	GO:0008993
GO:0004109	GO:0004109
GO:0016618	GO:0016618
GO:0030165	GO:0030165
GO:0030729	GO:0030729
GO:0004652	GO:0004652
GO:0004456	GO:0004456
GO:0016208	GO:0016208
GO:0051116	GO:0051116
GO:0002039	GO:0002039
GO:0004837	GO:0004837
GO:0004683	GO:0004683
GO:0015438	GO:0015438
GO:0004781	GO:0004781
GO:0050049	GO:0050049
GO:0008772	GO:0008772
GO:0043799	GO:0043799
GO:0016837	GO:0016837
GO:0005355	GO:0005355
GO:0008495	GO:0008495
GO:0008756	GO:0008756
GO:0004848	GO:0004848
GO:0004630	GO:0004630
GO:0019888	GO:0019888
GO:0008667	GO:0008667
GO:0008121	GO:0008121
GO:0015542	GO:0015542
GO:0035438	GO:0035438
GO:0015145	GO:0015145
GO:0016636	GO:0016636
GO:0016730	GO:0016730
GO:0004174	GO:0004174
GO:0000210	GO:0000210
GO:0047453	GO:0047453
GO:0004650	GO:0004650
GO:0005042	GO:0005042
GO:0004122	GO:0004122
GO:0008650	GO:0008650
GO:0004869	GO:0004869
GO:0034784	GO:0034784
GO:0001968	GO:0001968
GO:0003904	GO:0003904
GO:0047388	GO:0047388
GO:0008777	GO:0008777
GO:0005886	GO:0005886
GO:0006094	GO:0006094
GO:0006633	GO:0006633
GO:0006417	GO:0006417
GO:0102132	GO:0102132
GO:0102131	GO:0102131
GO:0006355	GO:0006355
GO:0006541	GO:0006541
GO:0004371	GO:0004371
GO:0004170	GO:0004170
GO:0008712	GO:0008712
GO:0003677	GO:0003677
GO:0006048	GO:0006048
GO:0019134	GO:0019134
GO:0003977	GO:0003977
GO:0071949	GO:0071949
GO:0016740	GO:0016740
GO:0046872	GO:0046872
GO:0030170	GO:0030170
GO:0005840	GO:0005840
GO:0004316	GO:0004316
GO:0015031	GO:0015031
GO:0009103	GO:0009103
GO:0006420	GO:0006420
GO:0006207	GO:0006207
GO:0016920	GO:0016920
GO:0042355	GO:0042355
GO:0008736	GO:0008736
GO:0006434	GO:0006434
GO:0008658	GO:0008658
GO:0003844	GO:0003844
GO:0102752	GO:0102752
GO:0006261	GO:0006261
GO:0003755	GO:0003755
GO:0015074	GO:0015074
GO:0008759	GO:0008759
GO:0103117	GO:0103117
GO:0002161	GO:0002161
GO:0005525	GO:0005525
GO:0006412	GO:0006412
GO:0000036	GO:0000036
GO:0030145	GO:0030145
GO:0015969	GO:0015969
GO:0003723	GO:0003723
GO:0008408	GO:0008408
GO:0008911	GO:0008911
GO:0009535	GO:0009535
GO:0043169	GO:0043169
GO:0000049	GO:0000049
GO:0016597	GO:0016597
GO:0031419	GO:0031419
GO:0070814	GO:0070814
GO:0034599	GO:0034599
GO:0003779	GO:0003779
GO:0009432	GO:0009432
GO:0020037	GO:0020037
GO:0006725	GO:0006725
GO:0006004	GO:0006004
GO:0042834	GO:0042834
GO:0000981	GO:0000981
GO:0019843	GO:0019843
GO:0097171	GO:0097171
GO:0003924	GO:0003924
GO:0003735	GO:0003735
GO:0003676	GO:0003676
GO:0009014	GO:0009014
GO:0016788	GO:0016788
GO:0015689	GO:0015689
GO:0051131	GO:0051131
GO:0032300	GO:0032300
GO:0005543	GO:0005543
GO:0004399	GO:0004399
GO:0008643	GO:0008643
GO:0009331	GO:0009331
GO:0003678	GO:0003678
GO:0019867	GO:0019867
GO:0006427	GO:0006427
GO:0006164	GO:0006164
GO:0004821	GO:0004821
GO:0006307	GO:0006307
GO:0006303	GO:0006303
GO:0042651	GO:0042651
GO:0003690	GO:0003690
GO:0035091	GO:0035091
GO:0003697	GO:0003697
GO:0004807	GO:0004807
GO:0008134	GO:0008134
GO:0046538	GO:0046538
GO:1901135	GO:1901135
GO:0003938	GO:0003938
GO:0004088	GO:0004088
GO:0008324	GO:0008324
GO:0016987	GO:0016987
GO:0006605	GO:0006605
GO:0006177	GO:0006177
GO:0003684	GO:0003684
GO:0015935	GO:0015935
GO:0065002	GO:0065002
GO:0015934	GO:0015934
GO:0003729	GO:0003729
GO:0004121	GO:0004121
GO:0008094	GO:0008094
GO:0006935	GO:0006935
GO:0016746	GO:0016746
GO:0019064	GO:0019064
GO:0075512	GO:0075512
GO:0019082	GO:0019082
GO:0009420	GO:0009420
GO:0004764	GO:0004764
GO:0070008	GO:0070008
GO:0030060	GO:0030060
GO:0000166	GO:0000166
GO:0006306	GO:0006306
GO:0003954	GO:0003954
GO:0003887	GO:0003887
GO:0004488	GO:0004488
GO:0004585	GO:0004585
GO:0033468	GO:0033468
GO:0042025	GO:0042025
GO:0009341	GO:0009341
GO:0008690	GO:0008690
GO:0009007	GO:0009007
GO:0030246	GO:0030246
GO:0006424	GO:0006424
GO:0003746	GO:0003746
GO:0042773	GO:0042773
GO:0000179	GO:0000179
GO:0006813	GO:0006813
GO:0019288	GO:0019288
GO:0046983	GO:0046983
GO:0009263	GO:0009263
GO:0003743	GO:0003743
GO:0004003	GO:0004003
GO:0006044	GO:0006044
GO:0022857	GO:0022857
GO:0005980	GO:0005980
GO:0043571	GO:0043571
GO:0006388	GO:0006388
GO:0018298	GO:0018298
GO:0071709	GO:0071709
GO:0016579	GO:0016579
GO:0005680	GO:0005680
GO:0004150	GO:0004150
GO:0102083	GO:0102083
GO:0070290	GO:0070290
GO:0015419	GO:0015419
GO:0008984	GO:0008984
GO:0002098	GO:0002098
GO:0006310	GO:0006310
GO:0016114	GO:0016114
GO:0050992	GO:0050992
GO:0009306	GO:0009306
GO:0045727	GO:0045727
GO:0039654	GO:0039654
GO:0042777	GO:0042777
GO:0051745	GO:0051745
GO:0003989	GO:0003989
GO:0004872	GO:0004872
GO:0006730	GO:0006730
GO:0019062	GO:0019062
GO:0008838	GO:0008838
GO:0004751	GO:0004751
GO:0005856	GO:0005856
GO:0008170	GO:0008170
GO:0030259	GO:0030259
GO:0016829	GO:0016829
GO:0043022	GO:0043022
GO:0043171	GO:0043171
GO:0004818	GO:0004818
GO:0006426	GO:0006426
GO:0004820	GO:0004820
GO:0006071	GO:0006071
GO:0019829	GO:0019829
GO:0000104	GO:0000104
GO:1901137	GO:1901137
GO:0004360	GO:0004360
GO:0003999	GO:0003999
GO:0016805	GO:0016805
GO:0005759	GO:0005759
GO:0004672	GO:0004672
GO:0051144	GO:0051144
GO:0090286	GO:0090286
GO:0034993	GO:0034993
GO:0005813	GO:0005813
GO:0008176	GO:0008176
GO:0008883	GO:0008883
GO:0004048	GO:0004048
GO:0015930	GO:0015930
GO:0016779	GO:0016779
GO:0097367	GO:0097367
GO:0009507	GO:0009507
GO:0006113	GO:0006113
GO:0039564	GO:0039564
GO:0033674	GO:0033674
GO:0043087	GO:0043087
GO:0019551	GO:0019551
GO:0090090	GO:0090090
GO:0033088	GO:0033088
GO:0007094	GO:0007094
GO:0019700	GO:0019700
GO:0044167	GO:0044167
GO:0016324	GO:0016324
GO:0031514	GO:0031514
GO:0008413	GO:0008413
GO:0015574	GO:0015574
GO:0003991	GO:0003991
GO:0008757	GO:0008757
GO:0008880	GO:0008880
GO:0004460	GO:0004460
GO:0004483	GO:0004483
GO:0019887	GO:0019887
GO:0004352	GO:0004352
GO:0008740	GO:0008740
GO:0018024	GO:0018024
GO:0047304	GO:0047304
GO:0047356	GO:0047356
GO:0008412	GO:0008412
GO:0016021	GO:0016021
GO:0042286	GO:0042286
GO:0008616	GO:0008616
GO:0004871	GO:0004871
GO:0035999	GO:0035999
GO:0004742	GO:0004742
GO:0003774	GO:0003774
GO:0008080	GO:0008080
GO:0033862	GO:0033862
GO:0004416	GO:0004416
GO:0008762	GO:0008762
GO:0004794	GO:0004794
GO:0005739	GO:0005739
GO:0006782	GO:0006782
GO:0015407	GO:0015407
GO:0016209	GO:0016209
GO:0008026	GO:0008026
GO:0003824	GO:0003824
GO:0070125	GO:0070125
GO:0009246	GO:0009246
GO:0039520	GO:0039520
GO:0000786	GO:0000786
GO:0004349	GO:0004349
GO:0004519	GO:0004519
GO:0007018	GO:0007018
GO:0016874	GO:0016874
GO:0004497	GO:0004497
GO:0008017	GO:0008017
GO:0006779	GO:0006779
GO:0019031	GO:0019031
GO:0003968	GO:0003968
GO:0008839	GO:0008839
GO:0006525	GO:0006525
GO:0008804	GO:0008804
GO:0033201	GO:0033201
GO:0009011	GO:0009011
GO:0006281	GO:0006281
GO:0006396	GO:0006396
GO:0006430	GO:0006430
GO:0004824	GO:0004824
GO:0005887	GO:0005887
GO:0005978	GO:0005978
GO:0042278	GO:0042278
GO:0008912	GO:0008912
GO:0000271	GO:0000271
GO:0042558	GO:0042558
GO:0046026	GO:0046026
GO:0006537	GO:0006537
GO:0006744	GO:0006744
GO:0006486	GO:0006486
GO:0004482	GO:0004482
GO:0050518	GO:0050518
GO:0008893	GO:0008893
GO:0000160	GO:0000160
GO:0006099	GO:0006099
GO:0004476	GO:0004476
GO:0070929	GO:0070929
GO:0002100	GO:0002100
GO:0046653	GO:0046653
GO:0019290	GO:0019290
GO:0032324	GO:0032324
GO:0019301	GO:0019301
GO:0016032	GO:0016032
GO:0019069	GO:0019069
GO:0000245	GO:0000245
GO:0001407	GO:0001407
GO:0032436	GO:0032436
GO:0015871	GO:0015871
GO:0048544	GO:0048544
GO:0009450	GO:0009450
GO:0045211	GO:0045211
GO:0005669	GO:0005669
GO:0004746	GO:0004746
GO:0009036	GO:0009036
GO:0050501	GO:0050501
GO:0052717	GO:0052717
GO:0008703	GO:0008703
GO:0016763	GO:0016763
GO:0043142	GO:0043142
GO:0044877	GO:0044877
GO:0017022	GO:0017022
GO:0015116	GO:0015116
GO:0003727	GO:0003727
GO:0050136	GO:0050136
GO:0000977	GO:0000977
GO:0008013	GO:0008013
GO:0008909	GO:0008909
GO:0001000	GO:0001000
GO:0102264	GO:0102264
GO:0004984	GO:0004984
GO:0033265	GO:0033265
GO:0022820	GO:0022820
GO:0015385	GO:0015385
GO:0008260	GO:0008260
GO:0008536	GO:0008536
GO:0004843	GO:0004843
GO:0018537	GO:0018537
GO:0031418	GO:0031418
GO:0016743	GO:0016743
GO:0000155	GO:0000155
GO:0044780	GO:0044780
GO:0006436	GO:0006436
GO:0004830	GO:0004830
GO:0003941	GO:0003941
GO:0005506	GO:0005506
GO:0006402	GO:0006402
GO:0003993	GO:0003993
GO:0008878	GO:0008878
GO:0019509	GO:0019509
GO:0043590	GO:0043590
GO:0004373	GO:0004373
GO:0006979	GO:0006979
GO:0031011	GO:0031011
GO:0008478	GO:0008478
GO:0004089	GO:0004089
GO:0004400	GO:0004400
GO:0016459	GO:0016459
GO:0006352	GO:0006352
GO:0005654	GO:0005654
GO:0004725	GO:0004725
GO:0005874	GO:0005874
GO:0005622	GO:0005622
GO:0015992	GO:0015992
GO:0008861	GO:0008861
GO:0008797	GO:0008797
GO:0043546	GO:0043546
GO:0006139	GO:0006139
GO:0071897	GO:0071897
GO:0016758	GO:0016758
GO:1904047	GO:1904047
GO:0000270	GO:0000270
GO:0015095	GO:0015095
GO:0009378	GO:0009378
GO:0003777	GO:0003777
GO:0033711	GO:0033711
GO:0001678	GO:0001678
GO:0022904	GO:0022904
GO:0030216	GO:0030216
GO:0039502	GO:0039502
GO:0006891	GO:0006891
GO:0050821	GO:0050821
GO:0008285	GO:0008285
GO:0006888	GO:0006888
GO:0016539	GO:0016539
GO:0030430	GO:0030430
GO:0016323	GO:0016323
GO:0033644	GO:0033644
GO:0102420	GO:0102420
GO:0016830	GO:0016830
GO:0004066	GO:0004066
GO:0005536	GO:0005536
GO:0015321	GO:0015321
GO:0004396	GO:0004396
GO:0008874	GO:0008874
GO:0004571	GO:0004571
GO:0015232	GO:0015232
GO:0004822	GO:0004822
GO:0015293	GO:0015293
GO:0008948	GO:0008948
GO:0006428	GO:0006428
GO:0006886	GO:0006886
GO:0004632	GO:0004632
GO:0006777	GO:0006777
GO:0019932	GO:0019932
GO:0018364	GO:0018364
GO:0051607	GO:0051607
GO:0006646	GO:0006646
GO:0015757	GO:0015757
GO:0006915	GO:0006915
GO:0047355	GO:0047355
GO:0102559	GO:0102559
GO:0036009	GO:0036009
GO:0016879	GO:0016879
GO:0046914	GO:0046914
GO:0017048	GO:0017048
GO:0043190	GO:0043190
GO:0050660	GO:0050660
GO:0008152	GO:0008152
GO:0004659	GO:0004659
GO:0004802	GO:0004802
GO:0004601	GO:0004601
GO:0009317	GO:0009317
GO:0051536	GO:0051536
GO:0004801	GO:0004801
GO:0008234	GO:0008234
GO:0008705	GO:0008705
GO:0004637	GO:0004637
GO:0101030	GO:0101030
GO:0030036	GO:0030036
GO:0008479	GO:0008479
GO:0015087	GO:0015087
GO:0006012	GO:0006012
GO:0004654	GO:0004654
GO:0006596	GO:0006596
GO:0009253	GO:0009253
GO:0005634	GO:0005634
GO:0005509	GO:0005509
GO:0051920	GO:0051920
GO:0009022	GO:0009022
GO:0071973	GO:0071973
GO:0015450	GO:0015450
GO:0009536	GO:0009536
GO:0050662	GO:0050662
GO:0009307	GO:0009307
GO:0030983	GO:0030983
GO:0006298	GO:0006298
GO:0006082	GO:0006082
GO:0008776	GO:0008776
GO:0019294	GO:0019294
GO:0008676	GO:0008676
GO:0045910	GO:0045910
GO:0030412	GO:0030412
GO:0006528	GO:0006528
GO:2001061	GO:2001061
GO:0055036	GO:0055036
GO:0008968	GO:0008968
GO:0006338	GO:0006338
GO:0006357	GO:0006357
GO:0004594	GO:0004594
GO:0008899	GO:0008899
GO:0004609	GO:0004609
GO:0046496	GO:0046496
GO:0042351	GO:0042351
GO:0016049	GO:0016049
GO:0006370	GO:0006370
GO:0030127	GO:0030127
GO:0008693	GO:0008693
GO:0034017	GO:0034017
GO:0004366	GO:0004366
GO:0015473	GO:0015473
GO:0008675	GO:0008675
GO:0008700	GO:0008700
GO:0052855	GO:0052855
GO:0034040	GO:0034040
GO:0052906	GO:0052906
GO:0003964	GO:0003964
GO:0070401	GO:0070401
GO:0050577	GO:0050577
GO:0045296	GO:0045296
GO:0030976	GO:0030976
GO:0008745	GO:0008745
GO:0030255	GO:0030255
GO:0006878	GO:0006878
GO:0044211	GO:0044211
GO:0032980	GO:0032980
GO:0043616	GO:0043616
GO:0003334	GO:0003334
GO:0051546	GO:0051546
GO:0015948	GO:0015948
GO:0006081	GO:0006081
GO:0042733	GO:0042733
GO:0006366	GO:0006366
GO:0001731	GO:0001731
GO:0006446	GO:0006446
GO:0071704	GO:0071704
GO:0031532	GO:0031532
GO:0032543	GO:0032543
GO:0006302	GO:0006302
GO:0009425	GO:0009425
GO:0033290	GO:0033290
GO:0016282	GO:0016282
GO:0005925	GO:0005925
GO:0008837	GO:0008837
GO:0008534	GO:0008534
GO:0001727	GO:0001727
GO:0008753	GO:0008753
GO:0008175	GO:0008175
GO:0052856	GO:0052856
GO:0008444	GO:0008444
GO:0004030	GO:0004030
GO:0016504	GO:0016504
GO:0070628	GO:0070628
GO:0016157	GO:0016157
GO:0005249	GO:0005249
GO:0008138	GO:0008138
GO:0048487	GO:0048487
GO:0009013	GO:0009013
GO:0004582	GO:0004582
GO:0004791	GO:0004791
GO:0055085	GO:0055085
GO:0006313	GO:0006313
GO:0006085	GO:0006085
GO:0008782	GO:0008782
GO:0004067	GO:0004067
GO:0008381	GO:0008381
GO:0016042	GO:0016042
GO:0006421	GO:0006421
GO:0004816	GO:0004816
GO:0015991	GO:0015991
GO:0004633	GO:0004633
GO:0051539	GO:0051539
GO:0046854	GO:0046854
GO:0019901	GO:0019901
GO:0009055	GO:0009055
GO:0006334	GO:0006334
GO:0046761	GO:0046761
GO:0004375	GO:0004375
GO:0046677	GO:0046677
GO:0042132	GO:0042132
GO:0015556	GO:0015556
GO:0008409	GO:0008409
GO:0031625	GO:0031625
GO:0004016	GO:0004016
GO:0007165	GO:0007165
GO:0016903	GO:0016903
GO:0051538	GO:0051538
GO:0022900	GO:0022900
GO:0009113	GO:0009113
GO:0046080	GO:0046080
GO:0008859	GO:0008859
GO:0044571	GO:0044571
GO:0006747	GO:0006747
GO:0009398	GO:0009398
GO:0007015	GO:0007015
GO:0009428	GO:0009428
GO:0043231	GO:0043231
GO:0004034	GO:0004034
GO:0003919	GO:0003919
GO:0008531	GO:0008531
GO:0004803	GO:0004803
GO:0006814	GO:0006814
GO:0003935	GO:0003935
GO:0016192	GO:0016192
GO:0006531	GO:0006531
GO:0047334	GO:0047334
GO:0005198	GO:0005198
GO:0000162	GO:0000162
GO:0009035	GO:0009035
GO:0008137	GO:0008137
GO:0046336	GO:0046336
GO:0003962	GO:0003962
GO:0004044	GO:0004044
GO:0008236	GO:0008236
GO:0005542	GO:0005542
GO:0030409	GO:0030409
GO:0003911	GO:0003911
GO:0001514	GO:0001514
GO:0030254	GO:0030254
GO:0009733	GO:0009733
GO:0051492	GO:0051492
GO:0006336	GO:0006336
GO:0033573	GO:0033573
GO:0009506	GO:0009506
GO:0000329	GO:0000329
GO:0005381	GO:0005381
GO:0050151	GO:0050151
GO:0008198	GO:0008198
GO:0008808	GO:0008808
GO:0004157	GO:0004157
GO:0008887	GO:0008887
GO:0070577	GO:0070577
GO:0003864	GO:0003864
GO:0003882	GO:0003882
GO:0036402	GO:0036402
GO:0004540	GO:0004540
GO:0008686	GO:0008686
GO:0004029	GO:0004029
GO:0015942	GO:0015942
GO:0004315	GO:0004315
GO:0009164	GO:0009164
GO:0008930	GO:0008930
GO:0000902	GO:0000902
GO:0015937	GO:0015937
GO:0004591	GO:0004591
GO:0008881	GO:0008881
GO:0009279	GO:0009279
GO:0009443	GO:0009443
GO:0008615	GO:0008615
GO:0032049	GO:0032049
GO:0006825	GO:0006825
GO:0042121	GO:0042121
GO:0007264	GO:0007264
GO:0000725	GO:0000725
GO:0033179	GO:0033179
GO:0019012	GO:0019012
GO:0008685	GO:0008685
GO:0008933	GO:0008933
GO:0008854	GO:0008854
GO:0000156	GO:0000156
GO:0003747	GO:0003747
GO:0004644	GO:0004644
GO:0008661	GO:0008661
GO:0009605	GO:0009605
GO:0016485	GO:0016485
GO:0043565	GO:0043565
GO:0033818	GO:0033818
GO:0060271	GO:0060271
GO:0009570	GO:0009570
GO:0004595	GO:0004595
GO:0016628	GO:0016628
GO:0002181	GO:0002181
GO:0020002	GO:0020002
GO:0043952	GO:0043952
GO:0006284	GO:0006284
GO:0006520	GO:0006520
GO:0031177	GO:0031177
GO:0045095	GO:0045095
GO:0006811	GO:0006811
GO:0008652	GO:0008652
GO:0052865	GO:0052865
GO:0016823	GO:0016823
GO:0042954	GO:0042954
GO:0006051	GO:0006051
GO:0015628	GO:0015628
GO:0045893	GO:0045893
GO:0015627	GO:0015627
GO:0032126	GO:0032126
GO:0047465	GO:0047465
GO:0052693	GO:0052693
GO:0004369	GO:0004369
GO:0006751	GO:0006751
GO:0019670	GO:0019670
GO:0046373	GO:0046373
GO:0019553	GO:0019553
GO:0007275	GO:0007275
GO:0006144	GO:0006144
GO:0005681	GO:0005681
GO:0036374	GO:0036374
GO:0046556	GO:0046556
GO:0015496	GO:0015496
GO:0008092	GO:0008092
GO:0030276	GO:0030276
GO:0102953	GO:0102953
GO:0103068	GO:0103068
GO:0004484	GO:0004484
GO:0008081	GO:0008081
GO:0005829	GO:0005829
GO:0018149	GO:0018149
GO:0001533	GO:0001533
GO:0030280	GO:0030280
GO:0061436	GO:0061436
GO:0001867	GO:0001867
GO:0004329	GO:0004329
GO:0004176	GO:0004176
GO:0015197	GO:0015197
GO:0005507	GO:0005507
GO:0003910	GO:0003910
GO:0005789	GO:0005789
GO:0004342	GO:0004342
GO:0008987	GO:0008987
GO:0051205	GO:0051205
GO:0016705	GO:0016705
GO:0030632	GO:0030632
GO:0008784	GO:0008784
GO:0006829	GO:0006829
GO:0046405	GO:0046405
GO:0050728	GO:0050728
GO:0004590	GO:0004590
GO:0016153	GO:0016153
GO:0015941	GO:0015941
GO:0006522	GO:0006522
GO:0043312	GO:0043312
GO:0042730	GO:0042730
GO:0045765	GO:0045765
GO:0048188	GO:0048188
GO:1904813	GO:1904813
GO:0009231	GO:0009231
GO:0045490	GO:0045490
GO:0006808	GO:0006808
GO:0006086	GO:0006086
GO:0000103	GO:0000103
GO:0006897	GO:0006897
GO:0003341	GO:0003341
GO:0008721	GO:0008721
GO:0008697	GO:0008697
GO:0008666	GO:0008666
GO:0004020	GO:0004020
GO:0016992	GO:0016992
GO:0003756	GO:0003756
GO:0046930	GO:0046930
GO:0045239	GO:0045239
GO:0015833	GO:0015833
GO:0009276	GO:0009276
GO:0030151	GO:0030151
GO:0055072	GO:0055072
GO:0016639	GO:0016639
GO:0001895	GO:0001895
GO:0072562	GO:0072562
GO:0015417	GO:0015417
GO:0006106	GO:0006106
GO:0003871	GO:0003871
GO:0018801	GO:0018801
GO:0035556	GO:0035556
GO:0044237	GO:0044237
GO:0031424	GO:0031424
GO:0004602	GO:0004602
GO:0016702	GO:0016702
GO:0019262	GO:0019262
GO:0004124	GO:0004124
GO:0016051	GO:0016051
GO:0007156	GO:0007156
GO:0046855	GO:0046855
GO:0019281	GO:0019281
GO:0019318	GO:0019318
GO:0006571	GO:0006571
GO:0031047	GO:0031047
GO:0008380	GO:0008380
GO:0007166	GO:0007166
GO:0016477	GO:0016477
GO:0009289	GO:0009289
GO:0015081	GO:0015081
GO:0004414	GO:0004414
GO:0008061	GO:0008061
GO:0004665	GO:0004665
GO:0008977	GO:0008977
GO:0004185	GO:0004185
GO:0008801	GO:0008801
GO:0016773	GO:0016773
GO:0008851	GO:0008851
GO:0016831	GO:0016831
GO:0015595	GO:0015595
GO:0015594	GO:0015594
GO:0006535	GO:0006535
GO:0008814	GO:0008814
GO:0019557	GO:0019557
GO:2001295	GO:2001295
GO:0010181	GO:0010181
GO:0019556	GO:0019556
GO:0009379	GO:0009379
GO:0042279	GO:0042279
GO:0016655	GO:0016655
GO:0031012	GO:0031012
GO:0004844	GO:0004844
GO:0045254	GO:0045254
GO:0006304	GO:0006304
GO:0070268	GO:0070268
GO:0004930	GO:0004930
GO:0036381	GO:0036381
GO:0045109	GO:0045109
GO:0008663	GO:0008663
GO:0015169	GO:0015169
GO:0008254	GO:0008254
GO:0050480	GO:0050480
GO:0016410	GO:0016410
GO:0008815	GO:0008815
GO:0042597	GO:0042597
GO:0008186	GO:0008186
GO:0015846	GO:0015846
GO:0019808	GO:0019808
GO:0019310	GO:0019310
GO:0006529	GO:0006529
GO:0043588	GO:0043588
GO:0033178	GO:0033178
GO:0048046	GO:0048046
GO:0050097	GO:0050097
GO:0004640	GO:0004640
GO:0004612	GO:0004612
GO:0042128	GO:0042128
GO:0042823	GO:0042823
GO:0005743	GO:0005743
GO:0034023	GO:0034023
GO:0030234	GO:0030234
GO:0070006	GO:0070006
GO:0009349	GO:0009349
GO:0000906	GO:0000906
GO:0008750	GO:0008750
GO:0004368	GO:0004368
GO:0004729	GO:0004729
GO:0004397	GO:0004397
GO:0004047	GO:0004047
GO:0004847	GO:0004847
GO:0016671	GO:0016671
GO:0006108	GO:0006108
GO:0006629	GO:0006629
GO:0008889	GO:0008889
GO:0009166	GO:0009166
GO:0008544	GO:0008544
GO:0008934	GO:0008934
GO:0052832	GO:0052832
GO:0052833	GO:0052833
GO:0033554	GO:0033554
GO:0006221	GO:0006221
GO:0016616	GO:0016616
GO:0006515	GO:0006515
GO:0006567	GO:0006567
GO:0004076	GO:0004076
GO:0005534	GO:0005534
GO:0006826	GO:0006826
GO:0019343	GO:0019343
GO:0005200	GO:0005200
GO:0015173	GO:0015173
GO:0048037	GO:0048037
GO:0015408	GO:0015408
GO:0008995	GO:0008995
GO:0008655	GO:0008655
GO:0005085	GO:0005085
GO:0008800	GO:0008800
GO:0017056	GO:0017056
GO:0008841	GO:0008841
GO:0009152	GO:0009152
GO:0008108	GO:0008108
GO:0004015	GO:0004015
GO:0047516	GO:0047516
GO:0008177	GO:0008177
GO:0004489	GO:0004489
GO:0004797	GO:0004797
GO:0009424	GO:0009424
GO:0005643	GO:0005643
GO:0004082	GO:0004082
GO:0009346	GO:0009346
GO:0004613	GO:0004613
GO:0004081	GO:0004081
GO:0016811	GO:0016811
GO:0050215	GO:0050215
GO:0016747	GO:0016747
GO:0008863	GO:0008863
GO:0004435	GO:0004435
GO:0009102	GO:0009102
GO:0048038	GO:0048038
GO:0004849	GO:0004849
GO:0008115	GO:0008115
GO:0003857	GO:0003857
GO:0015288	GO:0015288
GO:0050140	GO:0050140
GO:0030288	GO:0030288
GO:0009061	GO:0009061
GO:0102040	GO:0102040
GO:0019464	GO:0019464
GO:0004335	GO:0004335
GO:0051262	GO:0051262
GO:0008565	GO:0008565
GO:0030435	GO:0030435
