id countWS countNS gos ns_go1 ws_go1 ns_go2 ws_go2 ns_go3 ws_go3 log2ratio namespace
A0A0A0DJ25;A0A0B7GNW5;A0A0F3H9T3;A0A0F5MJ85;A0A0N0DN42;A0A0Z8EU97;A0A0Z8NT16;A0A139M6X6;A0A139MT16;A0A139N2S5;A0A139NFA1;A0A139P374;A0A139PFC6;A0A139QSG9;A0A1E8UVH2;A0A1E9B2N8;A0A1F0KAD2;A0A1F0N704;A0A1F0YD88;A0A1F1A1E8;A0A1X1IWP8;A0A2I5N2U5;D2EMQ6;E0PNW1;E7SCD3;E8JUJ4;F0I0A0;F2C7U7;F9E1M7;F9P515;U5P6S3 0.000254891 0.000506894 GO:0004585,GO:0004585,GO:0016743,GO:0016743,GO:0003824,GO:0004585,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006527,GO:0006591,GO:0006807,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009065,GO:0009084,GO:0009987,GO:0016053,GO:0016054,GO:0016597,GO:0016740,GO:0016741,GO:0016743,GO:0019546,GO:0019547,GO:0019752,GO:0031406,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044464,GO:0044710,GO:0044711,GO:0044712,GO:0046394,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607,GO:0003824,GO:0004585,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006527,GO:0006591,GO:0006807,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009065,GO:0009084,GO:0009987,GO:0016053,GO:0016054,GO:0016597,GO:0016740,GO:0016741,GO:0016743,GO:0019546,GO:0019547,GO:0019752,GO:0031406,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044464,GO:0044710,GO:0044711,GO:0044712,GO:0046394,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607 GO:0004585 GO:0004585  GO:0016743  GO:0016743 GO:0003824,GO:0004585,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006527,GO:0006591,GO:0006807,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009065,GO:0009084,GO:0009987,GO:0016053,GO:0016054,GO:0016597,GO:0016740,GO:0016741,GO:0016743,GO:0019546,GO:0019547,GO:0019752,GO:0031406,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044464,GO:0044710,GO:0044711,GO:0044712,GO:0046394,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607 GO:0003824,GO:0004585,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006527,GO:0006591,GO:0006807,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009065,GO:0009084,GO:0009987,GO:0016053,GO:0016054,GO:0016597,GO:0016740,GO:0016741,GO:0016743,GO:0019546,GO:0019547,GO:0019752,GO:0031406,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044464,GO:0044710,GO:0044711,GO:0044712,GO:0046394,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607 -0.000363425054434134 MF,MF,MF,MF,MF,MF,MF,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,MF,MF,MF,MF,BP,BP,BP,MF,MF,MF,BP,BP,BP,BP,BP,BP,BP,BP,CC,CC,NA,NA,NA,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,MF,MF,MF,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,MF,MF,MF,MF,BP,BP,BP,MF,MF,MF,BP,BP,BP,BP,BP,BP,BP,BP,CC,CC,NA,NA,NA,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP
A0A085EGW3;A0A0D0IJ66;A0A0E1WGC5;A0A0H3PE40;A0A0K9L3A3;A0A0M3FWP8;A0A0M3GA52;A0A0Y7JPF6;A0A0Y7MIG8;A0A121Y542;A0A1B8PH26;A0A1B8QUU1;A0A1B8R072;A0A1B8T7T3;A0A1F0UGM6;A0A1R0ED92;A0A1V2BWM5;A0A2J6PA48;A4NYC5;F0ESL7;F9QAT0 9.69E-05 0.00034997 GO:0016829,GO:0016829 - -  GO:0016829  GO:0016829 - - -0.00036502127741638 MF,MF
A0A134C3P2;D6KQ03;T0UB64 0.000250141 0.000503703  - - - - - - -0.000365674811035215 NA
G8UNU4 0.000495133 0.000749936  - - - - - - -0.00036737432329946 NA
A0A123UBW1;A8AZK1 0.000706218 0.000966432 GO:0003735,GO:0003735,GO:0003723,GO:0003723,GO:0000049,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576,GO:0000049,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0003735 GO:0003735  GO:0003723  GO:0003723 GO:0000049,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0000049,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 -0.000375095747533693 MF,MF,MF,MF,MF,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP,MF,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP
A0A0D0HRV9;A0A0E1WMZ8;A0A0M3G1Q5;A0A1B8PBX3;A0A1B8QPQ8;A0A1R0EEC4;A0A1V4B1T9;A0A2J1DQ54;A5UDG1;A5UI56 0.000162557 0.000425466 GO:0003746,GO:0003746,GO:0003746,GO:0003746,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006414,GO:0008135,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006414,GO:0008135,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0003746 GO:0003746  GO:0003746  GO:0003746 GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006414,GO:0008135,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006414,GO:0008135,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 -0.000379186027636044 MF,MF,MF,MF,MF,MF,MF,MF,CC,CC,CC,BP,BP,MF,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,CC,CC,BP,MF,MF,BP,MF,MF,MF,MF,CC,CC,CC,BP,BP,MF,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,CC,CC,BP,MF,MF,BP
A0A0F5EQM5;A0A1C7BWV5;A5UDS4;B8F6P8;I3DKV7;P44379;Q0I139;Q7VKF6;U1R3W3 0.000384734 0.000661305 GO:0003735,GO:0003735,GO:0003735,GO:0003735,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0003735 GO:0003735  GO:0003735  GO:0003735 GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 -0.000398799033023487 MF,MF,MF,MF,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,BP,MF,MF,BP
C8NH18 0.00020428 0.000495142 GO:0000312,GO:0000312,GO:0003723,GO:0003723,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0000312 GO:0000312  GO:0003723  GO:0003723 GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0019843,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901576 -0.000419478471703488 CC,CC,MF,MF,MF,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,CC,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,CC,CC,CC,BP,MF,MF,BP,MF,MF,MF,MF,MF,MF,CC,CC,CC,CC,BP,BP,BP,BP,BP,BP,CC,BP,MF,NA,CC,BP,BP,CC,CC,CC,CC,BP,BP,BP,BP,BP,CC,CC,CC,CC,CC,CC,BP,MF,MF,BP
A0A0B7GJC8;A0A0F3HTU2;A0A134D7S5;A0A139NF84;A0A1F0AVP1;A0A1F0KAD0;A0A1F0YDB1;A0A1F2GJH5;A0A1S1EB42;A0A1V0H301;A3CLW6;A8AYL1;D0RW61;E8KQP6;F0FSE2;F0I8T5;F2BTU6;F3UBV8;J4Q2B1;Q8GND5;Q9KJG1;V8BGD3 0.000387226 0.00067835 GO:0016990,GO:0016990,GO:0000052,GO:0003824,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006464,GO:0006520,GO:0006525,GO:0006527,GO:0006575,GO:0006591,GO:0006807,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009065,GO:0009987,GO:0016053,GO:0016054,GO:0016787,GO:0016810,GO:0016813,GO:0016990,GO:0018101,GO:0018193,GO:0018195,GO:0019240,GO:0019538,GO:0019547,GO:0019752,GO:0036211,GO:0042398,GO:0043170,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044464,GO:0044710,GO:0044711,GO:0044712,GO:0046394,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607,GO:0000052,GO:0003824,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006464,GO:0006520,GO:0006525,GO:0006527,GO:0006575,GO:0006591,GO:0006807,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009065,GO:0009987,GO:0016053,GO:0016054,GO:0016787,GO:0016810,GO:0016813,GO:0016990,GO:0018101,GO:0018193,GO:0018195,GO:0019240,GO:0019538,GO:0019547,GO:0019752,GO:0036211,GO:0042398,GO:0043170,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044464,GO:0044710,GO:0044711,GO:0044712,GO:0046394,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607 GO:0016990 GO:0016990 - - GO:0000052,GO:0003824,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006464,GO:0006520,GO:0006525,GO:0006527,GO:0006575,GO:0006591,GO:0006807,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009065,GO:0009987,GO:0016053,GO:0016054,GO:0016787,GO:0016810,GO:0016813,GO:0016990,GO:0018101,GO:0018193,GO:0018195,GO:0019240,GO:0019538,GO:0019547,GO:0019752,GO:0036211,GO:0042398,GO:0043170,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044464,GO:0044710,GO:0044711,GO:0044712,GO:0046394,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607 GO:0000052,GO:0003824,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006464,GO:0006520,GO:0006525,GO:0006527,GO:0006575,GO:0006591,GO:0006807,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009065,GO:0009987,GO:0016053,GO:0016054,GO:0016787,GO:0016810,GO:0016813,GO:0016990,GO:0018101,GO:0018193,GO:0018195,GO:0019240,GO:0019538,GO:0019547,GO:0019752,GO:0036211,GO:0042398,GO:0043170,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044464,GO:0044710,GO:0044711,GO:0044712,GO:0046394,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607 -0.000419779500566605 MF,MF,BP,MF,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,MF,MF,MF,MF,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,CC,CC,NA,NA,NA,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,MF,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,MF,MF,MF,MF,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,CC,CC,NA,NA,NA,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP
A0A133S340;A0A134BTG9;A0A1V0XBR5;A0A239ZAQ2;A0A2I1TJ66;D1YRQ3;E1L4Y5;E4LDD4;F5KZ26;S3A1J1;W1UXD2;W1WF13 0.000390634 0.000682653 GO:0004618,GO:0004618,GO:0000166,GO:0001882,GO:0001883,GO:0003824,GO:0004618,GO:0004807,GO:0005488,GO:0005524,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005996,GO:0006006,GO:0006007,GO:0006091,GO:0006094,GO:0006096,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006740,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008152,GO:0009056,GO:0009058,GO:0009117,GO:0009987,GO:0016051,GO:0016052,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016774,GO:0016853,GO:0016860,GO:0016861,GO:0017076,GO:0019318,GO:0019319,GO:0019320,GO:0019362,GO:0019637,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044464,GO:0044710,GO:0044723,GO:0044724,GO:0046364,GO:0046365,GO:0046483,GO:0046496,GO:0051186,GO:0055086,GO:0055114,GO:0071704,GO:0072524,GO:0097159,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901575,GO:1901576,GO:0000166,GO:0001882,GO:0001883,GO:0003824,GO:0004618,GO:0004807,GO:0005488,GO:0005524,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005996,GO:0006006,GO:0006007,GO:0006091,GO:0006094,GO:0006096,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006740,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008152,GO:0009056,GO:0009058,GO:0009117,GO:0009987,GO:0016051,GO:0016052,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016774,GO:0016853,GO:0016860,GO:0016861,GO:0017076,GO:0019318,GO:0019319,GO:0019320,GO:0019362,GO:0019637,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044464,GO:0044710,GO:0044723,GO:0044724,GO:0046364,GO:0046365,GO:0046483,GO:0046496,GO:0051186,GO:0055086,GO:0055114,GO:0071704,GO:0072524,GO:0097159,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901575,GO:1901576 - -  GO:0004618  GO:0004618 GO:0000166,GO:0001882,GO:0001883,GO:0003824,GO:0004618,GO:0004807,GO:0005488,GO:0005524,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005996,GO:0006006,GO:0006007,GO:0006091,GO:0006094,GO:0006096,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006740,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008152,GO:0009056,GO:0009058,GO:0009117,GO:0009987,GO:0016051,GO:0016052,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016774,GO:0016853,GO:0016860,GO:0016861,GO:0017076,GO:0019318,GO:0019319,GO:0019320,GO:0019362,GO:0019637,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044464,GO:0044710,GO:0044723,GO:0044724,GO:0046364,GO:0046365,GO:0046483,GO:0046496,GO:0051186,GO:0055086,GO:0055114,GO:0071704,GO:0072524,GO:0097159,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901575,GO:1901576 GO:0000166,GO:0001882,GO:0001883,GO:0003824,GO:0004618,GO:0004807,GO:0005488,GO:0005524,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005996,GO:0006006,GO:0006007,GO:0006091,GO:0006094,GO:0006096,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006740,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008152,GO:0009056,GO:0009058,GO:0009117,GO:0009987,GO:0016051,GO:0016052,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016774,GO:0016853,GO:0016860,GO:0016861,GO:0017076,GO:0019318,GO:0019319,GO:0019320,GO:0019362,GO:0019637,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044464,GO:0044710,GO:0044723,GO:0044724,GO:0046364,GO:0046365,GO:0046483,GO:0046496,GO:0051186,GO:0055086,GO:0055114,GO:0071704,GO:0072524,GO:0097159,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901575,GO:1901576 -0.000421068402514705 MF,MF,MF,MF,MF,MF,MF,MF,MF,MF,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,MF,BP,MF,MF,MF,MF,MF,MF,MF,BP,BP,BP,BP,BP,MF,MF,MF,MF,MF,MF,BP,MF,MF,MF,MF,BP,BP,BP,CC,CC,NA,NA,NA,BP,BP,BP,BP,BP,BP,BP,BP,BP,MF,MF,BP,MF,BP,BP,BP,MF,MF,MF,MF,MF,MF,MF,MF,CC,CC,CC,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,BP,MF,BP,MF,MF,MF,MF,MF,MF,MF,BP,BP,BP,BP,BP,MF,MF,MF,MF,MF,MF,BP,MF,MF,MF,MF,BP,BP,BP,CC,CC,NA,NA,NA,BP,BP,BP,BP,BP,BP,BP,BP,BP,MF,MF,BP,MF,BP,BP,BP
