peptide	countNS	countWS
GO:0003677	0	49.1946431847367
GO:0004322	0	49.1946431847367
GO:0005623	0	49.1946431847367
GO:0006879	0	49.1946431847367
GO:0006950	0	49.1946431847367
GO:0008199	0	49.1946431847367
GO:0005623	0	49.1946431847367
GO:0006879	0	49.1946431847367
GO:0006950	0	49.1946431847367
GO:0008199	0	49.1946431847367
GO:0055114	0	49.1946431847367
GO:0003677	0	49.1946431847367
GO:0004322	0	49.1946431847367
GO:0005623	0	49.1946431847367
GO:0006879	0	49.1946431847367
GO:0006950	0	49.1946431847367
GO:0008199	0	49.1946431847367
GO:0003677	0	49.1946431847367
GO:0004322	0	49.1946431847367
GO:0005623	0	49.1946431847367
GO:0006879	0	49.1946431847367
GO:0006950	0	49.1946431847367
GO:0008199	0	49.1946431847367
GO:0003677	0	49.1946431847367
GO:0004322	0	49.1946431847367
GO:0005623	0	49.1946431847367
GO:0006879	0	49.1946431847367
GO:0006950	0	49.1946431847367
GO:0008199	0	49.1946431847367
GO:0005623	0	49.1946431847367
GO:0006879	0	49.1946431847367
GO:0006950	0	49.1946431847367
GO:0008199	0	49.1946431847367
GO:0055114	0	49.1946431847367
GO:0005623	0	49.1946431847367
GO:0006879	0	49.1946431847367
GO:0006950	0	49.1946431847367
GO:0008199	0	49.1946431847367
GO:0055114	0	49.1946431847367
GO:0005623	0	49.1946431847367
GO:0006879	0	49.1946431847367
GO:0006950	0	49.1946431847367
GO:0008199	0	49.1946431847367
GO:0055114	0	49.1946431847367
GO:0005623	0	49.1946431847367
GO:0006879	0	49.1946431847367
GO:0006950	0	49.1946431847367
GO:0008199	0	49.1946431847367
GO:0055114	0	49.1946431847367
GO:0005623	0	43.9237885578007
GO:0006879	0	43.9237885578007
GO:0006950	0	43.9237885578007
GO:0008199	0	43.9237885578007
GO:0055114	0	43.9237885578007
GO:0005623	0	43.9237885578007
GO:0006879	0	43.9237885578007
GO:0006950	0	43.9237885578007
GO:0008199	0	43.9237885578007
GO:0055114	0	43.9237885578007
GO:0005623	0	43.9237885578007
GO:0006879	0	43.9237885578007
GO:0006950	0	43.9237885578007
GO:0008199	0	43.9237885578007
GO:0055114	0	43.9237885578007
GO:0005623	0	28.1112246769924
GO:0006879	0	28.1112246769924
GO:0006950	0	28.1112246769924
GO:0008199	0	28.1112246769924
GO:0055114	0	28.1112246769924
GO:0005623	0	27.2327489058364
GO:0006879	0	27.2327489058364
GO:0006950	0	27.2327489058364
GO:0008199	0	27.2327489058364
GO:0055114	0	27.2327489058364
GO:0005623	0	27.2327489058364
GO:0006879	0	27.2327489058364
GO:0006950	0	27.2327489058364
GO:0008199	0	27.2327489058364
GO:0055114	0	27.2327489058364
GO:0003677	0	27.2327489058364
GO:0004322	0	27.2327489058364
GO:0005623	0	27.2327489058364
GO:0006879	0	27.2327489058364
GO:0006950	0	27.2327489058364
GO:0008199	0	27.2327489058364
GO:0005623	0	27.2327489058364
GO:0006879	0	27.2327489058364
GO:0006950	0	27.2327489058364
GO:0008199	0	27.2327489058364
GO:0055114	0	27.2327489058364
GO:0005623	0	21.9618942789003
GO:0006879	0	21.9618942789003
GO:0006950	0	21.9618942789003
GO:0008199	0	21.9618942789003
GO:0055114	0	21.9618942789003
GO:0005623	0	21.9618942789003
GO:0006879	0	21.9618942789003
GO:0006950	0	21.9618942789003
GO:0008199	0	21.9618942789003
GO:0055114	0	21.9618942789003
GO:0005524	0	19.3264669654323
GO:0006457	0	19.3264669654323
GO:0051082	0	19.3264669654323
GO:0005524	0	19.3264669654323
GO:0006457	0	19.3264669654323
GO:0051082	0	19.3264669654323
GO:0005524	0	19.3264669654323
GO:0006457	0	19.3264669654323
GO:0051082	0	19.3264669654323
GO:0005524	0	18.4479911942763
GO:0006457	0	18.4479911942763
GO:0051082	0	18.4479911942763
GO:0005975	0	17.5695154231203
GO:0008184	0	17.5695154231203
GO:0030170	0	17.5695154231203
GO:0102250	0	17.5695154231203
GO:0102499	0	17.5695154231203
GO:0003755	0	15.8125638808082
GO:0005737	0	15.8125638808082
GO:0006457	0	15.8125638808082
GO:0007049	0	15.8125638808082
GO:0015031	0	15.8125638808082
GO:0051301	0	15.8125638808082
GO:0003755	0	15.8125638808082
GO:0005737	0	15.8125638808082
GO:0006457	0	15.8125638808082
GO:0007049	0	15.8125638808082
GO:0015031	0	15.8125638808082
GO:0051301	0	15.8125638808082
GO:0003755	0	15.8125638808082
GO:0005737	0	15.8125638808082
GO:0006457	0	15.8125638808082
GO:0007049	0	15.8125638808082
GO:0015031	0	15.8125638808082
GO:0051301	0	15.8125638808082
GO:0003755	0	14.9340881096522
GO:0005737	0	14.9340881096522
GO:0006457	0	14.9340881096522
GO:0007049	0	14.9340881096522
GO:0015031	0	14.9340881096522
GO:0051301	0	14.9340881096522
GO:0003755	0	14.9340881096522
GO:0005737	0	14.9340881096522
GO:0006457	0	14.9340881096522
GO:0007049	0	14.9340881096522
GO:0015031	0	14.9340881096522
GO:0051301	0	14.9340881096522
GO:0003755	0	14.9340881096522
GO:0005737	0	14.9340881096522
GO:0006457	0	14.9340881096522
GO:0007049	0	14.9340881096522
GO:0015031	0	14.9340881096522
GO:0051301	0	14.9340881096522
GO:0005524	0	14.9340881096522
GO:0006457	0	14.9340881096522
GO:0051082	0	14.9340881096522
GO:0003755	0	14.9340881096522
GO:0005737	0	14.9340881096522
GO:0006457	0	14.9340881096522
GO:0007049	0	14.9340881096522
GO:0015031	0	14.9340881096522
GO:0051301	0	14.9340881096522
GO:0005524	0	14.9340881096522
GO:0006457	0	14.9340881096522
GO:0051082	0	14.9340881096522
GO:0003755	0	14.9340881096522
GO:0005737	0	14.9340881096522
GO:0006457	0	14.9340881096522
GO:0007049	0	14.9340881096522
GO:0015031	0	14.9340881096522
GO:0051301	0	14.9340881096522
GO:0003755	0	14.9340881096522
GO:0005737	0	14.9340881096522
GO:0006457	0	14.9340881096522
GO:0007049	0	14.9340881096522
GO:0015031	0	14.9340881096522
GO:0051301	0	14.9340881096522
GO:0005524	0	14.9340881096522
GO:0006457	0	14.9340881096522
GO:0051082	0	14.9340881096522
GO:0005524	0	14.9340881096522
GO:0006457	0	14.9340881096522
GO:0051082	0	14.9340881096522
GO:0005524	0	14.9340881096522
GO:0006457	0	14.9340881096522
GO:0051082	0	14.9340881096522
GO:0005623	1	29.8681762193045
GO:0006879	1	29.8681762193045
GO:0006950	1	29.8681762193045
GO:0008199	1	29.8681762193045
GO:0055114	1	29.8681762193045
GO:0005623	1	29.8681762193045
GO:0006879	1	29.8681762193045
GO:0006950	1	29.8681762193045
GO:0008199	1	29.8681762193045
GO:0055114	1	29.8681762193045
GO:0003924	0	14.0556123384962
GO:0005525	0	14.0556123384962
GO:0003924	0	14.0556123384962
GO:0005525	0	14.0556123384962
GO:0003924	0	14.0556123384962
GO:0005525	0	14.0556123384962
GO:0003924	0	14.0556123384962
GO:0005525	0	14.0556123384962
GO:0003924	0	14.0556123384962
GO:0005525	0	14.0556123384962
GO:0003924	0	14.0556123384962
GO:0005525	0	14.0556123384962
GO:0005975	0	14.0556123384962
GO:0008184	0	14.0556123384962
GO:0030170	0	14.0556123384962
GO:0102250	0	14.0556123384962
GO:0102499	0	14.0556123384962
GO:0005524	0	14.0556123384962
GO:0006457	0	14.0556123384962
GO:0051082	0	14.0556123384962
GO:0003924	0	14.0556123384962
GO:0005525	0	14.0556123384962
GO:0003746	0	14.0556123384962
GO:0003924	0	14.0556123384962
GO:0005525	0	14.0556123384962
GO:0005975	0	14.0556123384962
GO:0008184	0	14.0556123384962
GO:0030170	0	14.0556123384962
GO:0102250	0	14.0556123384962
GO:0102499	0	14.0556123384962
GO:0005524	0	14.0556123384962
GO:0006457	0	14.0556123384962
GO:0051082	0	14.0556123384962
GO:0005524	0	13.1771365673402
GO:0003755	0	12.2986607961842
GO:0005737	0	12.2986607961842
GO:0006457	0	12.2986607961842
GO:0007049	0	12.2986607961842
GO:0015031	0	12.2986607961842
GO:0051301	0	12.2986607961842
GO:0003755	0	12.2986607961842
GO:0005737	0	12.2986607961842
GO:0006457	0	12.2986607961842
GO:0007049	0	12.2986607961842
GO:0015031	0	12.2986607961842
GO:0051301	0	12.2986607961842
GO:0003755	0	12.2986607961842
GO:0005737	0	12.2986607961842
GO:0006457	0	12.2986607961842
GO:0007049	0	12.2986607961842
GO:0015031	0	12.2986607961842
GO:0051301	0	12.2986607961842
GO:0005975	0	12.2986607961842
GO:0008184	0	12.2986607961842
GO:0030170	0	12.2986607961842
GO:0102250	0	12.2986607961842
GO:0102499	0	12.2986607961842
GO:0005975	0	12.2986607961842
GO:0008184	0	12.2986607961842
GO:0030170	0	12.2986607961842
GO:0102250	0	12.2986607961842
